,datetime,nav,cash_position,margin_requirement
0,2000-05-31,100.0,100.0,0.0
0,2000-06-30,100.0,100.0,0.0
0,2000-07-31,100.0,100.0,0.0
0,2000-08-31,100.0,100.0,0.0
0,2000-09-29,100.0,100.0,0.0
0,2000-10-31,100.0,100.0,0.0
0,2000-11-30,100.0,100.0,0.0
0,2000-12-29,100.0,100.0,0.0
0,2001-01-31,100.0,100.0,0.0
0,2001-02-28,100.0,100.0,0.0
0,2001-03-30,100.0,100.0,0.0
0,2001-04-30,100.0,100.0,0.0
0,2001-05-31,100.0,100.0,0.0
0,2001-06-29,100.0,100.0,0.0
0,2001-07-31,100.0,100.0,0.0
0,2001-08-31,100.0,100.0,0.0
0,2001-09-28,100.0,100.0,0.0
0,2001-10-31,100.0,100.0,0.0
0,2001-11-30,100.0,100.0,0.0
0,2001-12-31,100.0,100.0,0.0
0,2002-01-31,99.89999999999999,99.9,22.455089820359277
0,2002-02-28,99.13297769088588,99.13297769088588,22.29516784947632
0,2002-03-28,98.86927548451251,98.86927548451251,22.224277823513944
0,2002-04-30,98.2914484053256,98.29144840532558,22.093526551699668
0,2002-05-31,97.81917863613431,97.81917863613431,22.02680493040588
0,2002-06-28,97.83048527675298,97.830485276753,22.024060910300534
0,2002-07-31,96.52000489660111,96.5200048966011,21.729039377568988
0,2002-08-30,96.93212980259713,96.93212980259715,21.831560766350712
0,2002-09-30,96.27193582597806,96.27193582597806,21.65696297117485
0,2002-10-31,97.69885760317507,97.69885760317506,21.99515829953406
0,2002-11-29,98.11551503969454,98.11551503969456,22.07673816230234
0,2002-12-31,97.40291351155865,97.40291351155865,21.90728661025532
0,2003-01-31,97.27194201605886,97.27194201605886,21.880354504124185
0,2003-02-28,97.652087949319,97.652087949319,21.97587594045889
0,2003-03-31,98.22465907789652,98.22465907789653,22.104986973911075
0,2003-04-30,97.61474409374583,97.61474409374581,21.96165171427817
0,2003-05-30,97.49693076657512,97.49693076657512,21.955714544697237
0,2003-06-30,98.02956695449545,98.02956695449546,22.069832170182465
0,2003-07-31,98.1456642085346,98.14566420853461,22.08782309219852
0,2003-08-29,98.03962118506381,98.03962118506381,22.06434342773931
0,2003-09-30,98.01737411263026,98.01737411263026,22.051483512155464
0,2003-10-31,97.98343430305172,97.98343430305172,22.047516958222772
0,2003-11-28,98.22964836684532,98.22964836684532,22.10573864798335
0,2003-12-31,97.62746321396226,97.62746321396226,21.98301310844331
0,2004-01-30,98.04339160208727,98.04339160208727,22.08184495542507
0,2004-02-27,97.7061005003126,97.7061005003126,21.98710614856529
0,2004-03-31,97.55623323161963,97.55623323161964,21.957958177085743
0,2004-04-30,96.98196941861835,96.98196941861836,21.83787299778313
0,2004-05-28,97.58375221826864,97.58375221826864,21.970899970340795
0,2004-06-30,97.63437629366545,97.63437629366545,21.974826203208785
0,2004-07-30,97.15387184900544,97.15387184900545,21.868360625050066
0,2004-08-31,96.26476130925845,96.26476130925845,21.6786311890663
0,2004-09-30,96.41506174356525,96.41506174356525,21.709904019287876
0,2004-10-29,96.82967186264668,96.82967186264668,21.787684954508663
0,2004-11-30,96.85709784870413,96.85709784870411,21.79957546624074
0,2004-12-31,96.42541649853221,96.42541649853221,21.70518717135905
0,2005-01-31,95.90840840291284,95.90840840291284,21.58706574434902
0,2005-02-28,95.5458203165967,95.5458203165967,21.507665307234582
0,2005-03-31,95.44385671203706,95.44385671203706,21.48931844615361
0,2005-04-29,95.68298045484494,95.68298045484497,21.535161269827725
0,2005-05-31,95.91595067355742,95.91595067355743,21.588055623229508
0,2005-06-30,95.67277341557794,95.67277341557795,21.528613766663725
0,2005-07-29,95.1132724398516,95.11327243985161,21.41959507595608
0,2005-08-31,94.75346295484908,94.7534629548491,21.340870034875913
0,2005-09-30,94.64900954737811,94.64900954737811,21.312691066655645
0,2005-10-31,95.53219437209974,95.53219437209975,21.497172604056615
0,2005-11-30,96.17909263176608,96.17909263176608,21.642741159628002
0,2005-12-30,95.82710515911391,95.82710515911394,21.57792325542713
0,2006-01-31,95.6740177018536,95.6740177018536,21.537746968127344
0,2006-02-28,95.77102400976975,95.77102400976976,21.561757469008917
0,2006-03-31,95.84667380203145,95.84667380203148,21.56896351472708
0,2006-04-28,95.70207834907033,95.70207834907035,21.554522150691525
0,2006-05-31,95.62070569383448,95.6207056938345,21.53198950938779
0,2006-06-30,95.41551429339735,95.41551429339737,21.483567691430082
0,2006-07-31,95.37235561374634,95.37235561374635,21.480260273366284
0,2006-08-31,95.60741561499522,95.6074156149952,21.51346459161047
0,2006-09-29,95.91182315642146,95.91182315642148,21.590802174109065
0,2006-10-31,95.75139527993042,95.75139527993042,21.56562956755188
0,2006-11-30,95.63990759167089,95.6399075916709,21.521131321258075
0,2006-12-29,95.76445612419262,95.76445612419263,21.55772727194332
0,2007-01-31,95.48017275084449,95.48017275084449,21.490640040791767
0,2007-02-28,95.12102349233862,95.12102349233862,21.417688009908133
0,2007-03-30,95.26672281356697,95.26672281356699,21.44842845418688
0,2007-04-30,94.46157490807337,94.46157490807337,21.25913013844682
0,2007-05-31,94.58763088710813,94.58763088710813,21.29142307059746
0,2007-06-29,94.42899739965112,94.42899739965112,21.25961543196248
0,2007-07-31,94.61111993369158,94.6111199336916,21.29418279984126
0,2007-08-31,94.33831890276296,94.33831890276298,21.23453858533435
0,2007-09-28,94.22902778594712,94.22902778594712,21.222754005843953
0,2007-10-31,93.90642109365965,93.90642109365966,21.13490548379044
0,2007-11-30,93.50776877496415,93.50776877496416,21.05353865607207
0,2007-12-31,93.26825311777827,93.26825311777827,20.990546971564015
0,2008-01-31,92.84243767540616,92.84243767540617,20.893437805307336
0,2008-02-29,92.29260165477221,92.29260165477223,20.7737190632229
0,2008-03-31,92.26542464522234,92.26542464522235,20.780501046221254
0,2008-04-30,92.80780394102084,92.80780394102085,20.900444515135653
0,2008-05-30,93.20291447139805,93.20291447139805,20.978494742187657
0,2008-06-30,92.74607900257942,92.74607900257944,20.87022580997266
0,2008-07-31,93.14776302863972,93.14776302863972,20.972349727112878
0,2008-08-29,93.46217144713222,93.46217144713223,21.033876469840386
0,2008-09-30,93.70158650038238,93.70158650038238,21.103960923509547
0,2008-10-31,93.68355780799195,93.68355780799195,21.0860280203499
0,2008-11-28,93.90024963804835,93.90024963804836,21.136434084415797
0,2008-12-31,93.41816752433968,93.41816752433968,21.02823066059321
0,2009-01-30,93.08487384013726,93.08487384013726,20.965061675706586
0,2009-02-27,92.81315900153783,92.81315900153784,20.888683910399955
0,2009-03-31,93.63012886227651,93.63012886227652,21.082067117512004
0,2009-04-30,93.85603488594707,93.85603488594707,21.120335344699534
0,2009-05-29,92.85800688889167,92.85800688889167,20.8938026179355
0,2009-06-30,93.49202570193091,93.4920257019309,21.0517739734483
0,2009-07-31,93.32345136091895,93.32345136091897,21.018795351558325
0,2009-08-31,93.36030791057875,93.36030791057877,21.020066253763574
0,2009-09-30,93.57184959493786,93.57184959493785,21.06320573780141
0,2009-10-30,93.54034397057764,93.54034397057764,21.053225021280518
0,2009-11-30,93.1411524605595,93.1411524605595,20.95613278006855
0,2009-12-31,93.20727518262628,93.20727518262629,20.97854998189031
0,2010-01-29,92.69964432172497,92.69964432172499,20.864153082128517
0,2010-02-26,92.57481402134053,92.57481402134053,20.829960075930103
0,2010-03-31,92.78908778783924,92.78908778783924,20.891914472186713
0,2010-04-30,92.57240930493586,92.57240930493586,20.83896603553262
0,2010-05-28,92.94766395705024,92.94766395705025,20.91854769239832
0,2010-06-30,93.08129353174061,93.08129353174063,20.961900030275253
0,2010-07-30,93.09731309058967,93.09731309058968,20.95394042468825
0,2010-08-31,93.21464562541668,93.21464562541668,20.989469929572643
0,2010-09-30,93.32802547556376,93.32802547556376,21.00136282101345
0,2010-10-29,93.384012281214,93.38401228121403,21.025608702139756
0,2010-11-30,93.10388741402328,93.10388741402328,20.93524751783867
0,2010-12-31,93.0816385046902,93.0816385046902,20.944573964509843
0,2011-01-31,93.29698131098726,93.29698131098729,21.008730360952114
0,2011-02-28,93.31782281686272,93.31782281686272,21.009376593911846
0,2011-03-31,92.99472643097388,92.99472643097388,20.92640171244409
0,2011-04-29,93.09413961334498,93.09413961334498,20.954822195566784
0,2011-05-31,92.73826268844228,92.73826268844229,20.88076303740725
0,2011-06-30,92.72319975911245,92.72319975911246,20.881492175014465
0,2011-07-29,92.34366513254732,92.3436651325473,20.791744941729064
0,2011-08-31,92.09977308469216,92.09977308469216,20.72345551189489
0,2011-09-30,92.08433785992389,92.08433785992389,20.718996737479614
0,2011-10-31,91.94456981917797,91.94456981917799,20.672632342694797
0,2011-11-30,91.64265505033487,91.64265505033488,20.640237623949297
0,2011-12-30,91.88316353916514,91.88316353916514,20.692149697640332
0,2012-01-31,91.8620596411963,91.86205964119631,20.670861380177712
0,2012-02-29,91.59470973241295,91.59470973241295,20.623170687983233
0,2012-03-30,92.04164437747855,92.04164437747855,20.72802312879236
0,2012-04-30,92.03577809169595,92.03577809169596,20.72666388377864
0,2012-05-31,92.33244565169986,92.33244565169984,20.784645053457048
0,2012-06-29,92.68760581713641,92.68760581713643,20.87341710187392
0,2012-07-31,91.9105826095585,91.91058260955852,20.698389042861542
0,2012-08-31,92.03828104268334,92.03828104268337,20.72274297750657
0,2012-09-28,91.83833688064462,91.83833688064462,20.6756862558004
0,2012-10-31,91.43163794855808,91.43163794855809,20.581763503131015
0,2012-11-30,91.2746518041986,91.2746518041986,20.55295294936591
0,2012-12-31,91.3184769272363,91.3184769272363,20.549509438817523
0,2013-01-31,90.59648153540282,90.59648153540282,20.388302316570808
0,2013-02-28,90.81309410890407,90.81309410890408,20.451331694229744
0,2013-03-28,90.88577509473154,90.88577509473156,20.46976916548008
0,2013-04-30,90.63961246010922,90.63961246010925,20.400061353484958
0,2013-05-31,90.31756862167789,90.31756862167789,20.331749403878995
0,2013-06-28,90.31477196152197,90.31477196152198,20.341164856198645
0,2013-07-31,90.23560602401086,90.23560602401088,20.31742846088879
0,2013-08-30,89.98431713755068,89.98431713755069,20.254823491988837
0,2013-09-30,89.72822362737882,89.72822362737882,20.201221850084714
0,2013-10-31,89.43487783332911,89.43487783332911,20.129162815101573
0,2013-11-29,89.04988620250711,89.04988620250712,20.0523983145144
0,2013-12-31,88.88520239206981,88.88520239206981,20.00568540799612
0,2014-01-31,89.2755477671041,89.27554776710411,20.10710535295138
0,2014-02-28,88.90392734131593,88.90392734131593,20.017967393802273
0,2014-03-31,88.69757325502752,88.69757325502754,19.975110028150617
0,2014-04-30,87.68244071010658,87.68244071010659,19.748297457231203
0,2014-05-30,87.57792301973195,87.57792301973197,19.71365115453598
0,2014-06-30,87.65151694149867,87.65151694149868,19.737639914843733
0,2014-07-31,87.8873456373577,87.8873456373577,19.792581750800096
0,2014-08-29,87.85618044342966,87.85618044342966,19.78556322447954
0,2014-09-30,88.04389572696736,88.04389572696738,19.812772251435177
0,2014-10-31,88.28668346250495,88.28668346250497,19.872999628761654
0,2014-11-28,88.65773941439528,88.65773941439531,19.96604503753416
0,2014-12-31,88.860514757367,88.860514757367,20.007863494959743
0,2015-01-30,89.153053127241,89.153053127241,20.071660634234654
0,2015-02-27,89.06030243064573,89.06030243064573,20.05862667356886
0,2015-03-31,88.94416549794578,88.94416549794579,20.025266373516672
0,2015-04-30,88.38041558203157,88.38041558203156,19.892942593946927
0,2015-05-29,88.42268058835435,88.42268058835437,19.91501815053025
0,2015-06-30,88.42909624691002,88.42909624691,19.914647745132385
0,2015-07-31,88.43324575644534,88.43324575644534,19.906276867827266
0,2015-08-31,88.40705864300419,88.4070586430042,19.904038011891643
0,2015-09-30,88.77513711291432,88.77513711291432,19.99246674323441
0,2015-10-30,88.48216881711534,88.48216881711534,19.91891310201551
0,2015-11-30,88.38468738286704,88.38468738286703,19.898873372649554
0,2015-12-31,88.69418088093828,88.69418088093828,19.962573672886485
0,2016-01-29,88.77955224325608,88.77955224325608,19.98735952997297
0,2016-02-29,88.37066950452093,88.37066950452093,19.903303942459665
0,2016-03-31,88.23726072330344,88.23726072330344,19.87141526857223
0,2016-04-29,87.69071914050224,87.69071914050225,19.735556561320656
0,2016-05-31,87.92150462281005,87.92150462281006,19.79108420918783
0,2016-06-30,87.55378099103731,87.55378099103731,19.713828725832585
0,2016-07-29,87.4339449593139,87.43394495931392,19.692329945791414
0,2016-08-31,87.62628050753273,87.62628050753274,19.719216082888742
0,2016-09-30,87.30458302614866,87.30458302614866,19.65420343132854
0,2016-10-31,87.3641859932311,87.36418599323112,19.67104593268538
0,2016-11-30,86.61077771495499,86.610777714955,19.490414617259546
0,2016-12-30,86.36870558877582,86.36870558877584,19.435799374306193
0,2017-01-31,86.47965869843428,86.47965869843429,19.465213086145177
0,2017-02-28,86.28110428699068,86.2811042869907,19.417022256801843
0,2017-03-31,86.49180982705313,86.49180982705313,19.480137348435385
0,2017-04-28,86.50855533895025,86.50855533895026,19.476845634145995
0,2017-05-31,86.54505582851237,86.54505582851237,19.48674661193182
0,2017-06-30,86.20131356046426,86.20131356046426,19.405832936143426
0,2017-07-31,86.17997691965238,86.17997691965238,19.409904711633416
0,2017-08-31,86.3835278489049,86.38352784890492,19.45023953264868
0,2017-09-29,86.23920572269475,86.23920572269478,19.423244532138455
0,2017-10-31,86.72912354297935,86.72912354297934,19.528006952995902
0,2017-11-30,86.54736808206655,86.54736808206655,19.48528363202199
0,2017-12-29,85.94871953788518,85.9487195378852,19.344984181212084
0,2018-01-31,86.15682309457354,86.15682309457353,19.39603094377958
0,2018-02-28,86.84154508997108,86.84154508997108,19.54646789041047
0,2018-03-29,86.58038086431712,86.58038086431715,19.487684526462026
0,2018-04-30,87.11090256577333,87.11090256577334,19.617798888747437
0,2018-05-31,87.26107517173222,87.26107517173223,19.63932954025379
0,2018-06-29,87.1466582044838,87.14665820448381,19.613464375610995
0,2018-07-31,87.13341955762101,87.13341955762102,19.612163576778542
0,2018-08-31,87.21597203882288,87.2159720388229,19.629064336051897
0,2018-09-28,86.84037217573592,86.84037217573594,19.556859623524723
0,2018-10-31,86.85558461156234,86.85558461156235,19.547357518705404
0,2018-11-30,86.95546895283586,86.95546895283589,19.578971087728178
0,2018-12-31,86.95992055537019,86.95992055537019,19.575809064004872
0,2019-01-31,86.43920365349223,86.43920365349224,19.466673619560204
0,2019-02-28,86.45225407766215,86.45225407766215,19.45681593961826
0,2019-03-29,86.57371245818553,86.57371245818551,19.49382929446785
0,2019-04-30,86.81735059652351,86.81735059652351,19.540696070656054
0,2019-05-31,86.95070789739596,86.95070789739597,19.581867718420824
0,2019-06-28,86.50233773523263,86.50233773523264,19.471225504015003
0,2019-07-31,86.83075645864004,86.83075645864005,19.556476679873867
0,2019-08-30,86.73576862796246,86.73576862796246,19.52194798782279
0,2019-09-30,86.65525245760891,86.65525245760891,19.502174377185547
0,2019-10-31,86.56960064353444,86.56960064353447,19.4895439208656
0,2019-11-29,86.7476451229462,86.74764512294622,19.532850159277167
0,2019-12-31,86.39082271055184,86.39082271055187,19.449295376907372
0,2020-01-31,86.81356417213495,86.81356417213496,19.552604543273638
0,2020-02-28,87.02869313377577,87.02869313377579,19.589871930259136
0,2020-03-31,87.19869594762694,87.19869594762694,19.639345934150207
0,2020-04-30,87.08395682386258,87.08395682386258,19.610221743678117
0,2020-05-29,87.5792052820514,87.57920528205142,19.721794496114867
0,2020-06-30,87.40075486165841,87.40075486165841,19.678449995562573
0,2020-07-31,87.70159710005207,87.70159710005207,19.74942656808922
0,2020-08-31,87.94733060587195,87.94733060587195,19.795308584186138
