,datetime,nav,cash_position,margin_requirement
0,2000-03-31,100.0,100.0,0.0
0,2000-04-28,100.0,100.0,0.0
0,2000-05-31,99.80000000000001,199.8,50.0
0,2000-06-30,107.99198320000002,216.20038320000003,54.10419999999999
0,2000-07-31,115.56556897379924,231.36273227419926,57.8985816502
0,2000-08-31,132.4038190699887,265.07297645474694,66.33457869237913
0,2000-09-29,131.03105627387103,262.3246998348641,65.64682178049651
0,2000-10-31,128.0504928368093,256.3575998877204,64.15355352545555
0,2000-11-30,103.74586904391866,207.6996456410316,51.97688829855646
0,2000-12-29,128.1212624417395,128.1212624417395,0.0
0,2001-01-31,128.1212624417395,128.1212624417395,0.0
0,2001-02-28,128.1212624417395,128.1212624417395,0.0
0,2001-03-30,128.1212624417395,128.1212624417395,0.0
0,2001-04-30,128.1212624417395,128.1212624417395,0.0
0,2001-05-31,128.1212624417395,128.1212624417395,0.0
0,2001-06-29,128.1212624417395,128.1212624417395,0.0
0,2001-07-31,128.1212624417395,128.1212624417395,0.0
0,2001-08-31,128.1212624417395,128.1212624417395,0.0
0,2001-09-28,128.1212624417395,128.1212624417395,0.0
0,2001-10-31,128.1212624417395,128.1212624417395,0.0
0,2001-11-30,128.1212624417395,128.1212624417395,0.0
0,2001-12-31,128.1212624417395,128.1212624417395,0.0
0,2002-01-31,128.1212624417395,128.1212624417395,0.0
0,2002-02-28,128.1212624417395,128.1212624417395,0.0
0,2002-03-28,128.1212624417395,128.1212624417395,0.0
0,2002-04-30,128.1212624417395,128.1212624417395,0.0
0,2002-05-31,128.1212624417395,128.1212624417395,0.0
0,2002-06-28,128.1212624417395,128.1212624417395,0.0
0,2002-07-31,128.1212624417395,128.1212624417395,0.0
0,2002-08-30,128.1212624417395,128.1212624417395,0.0
0,2002-09-30,128.1212624417395,128.1212624417395,0.0
0,2002-10-31,128.1212624417395,128.1212624417395,0.0
0,2002-11-29,128.1212624417395,128.1212624417395,0.0
0,2002-12-31,128.1212624417395,128.1212624417395,0.0
0,2003-01-31,128.1212624417395,128.1212624417395,0.0
0,2003-02-28,128.1212624417395,128.1212624417395,0.0
0,2003-03-31,128.1212624417395,128.1212624417395,0.0
0,2003-04-30,128.1212624417395,128.1212624417395,0.0
0,2003-05-30,128.1212624417395,128.1212624417395,0.0
0,2003-06-30,128.1212624417395,128.1212624417395,0.0
0,2003-07-31,128.1212624417395,128.1212624417395,0.0
0,2003-08-29,128.1212624417395,128.1212624417395,0.0
0,2003-09-30,128.1212624417395,128.1212624417395,0.0
0,2003-10-31,128.1212624417395,128.1212624417395,0.0
0,2003-11-28,128.1212624417395,128.1212624417395,0.0
0,2003-12-31,128.1212624417395,128.1212624417395,0.0
0,2004-01-30,128.1212624417395,128.1212624417395,0.0
0,2004-02-27,128.1212624417395,128.1212624417395,0.0
0,2004-03-31,128.1212624417395,128.1212624417395,0.0
0,2004-04-30,128.1212624417395,128.1212624417395,0.0
0,2004-05-28,128.1212624417395,128.1212624417395,0.0
0,2004-06-30,128.1212624417395,128.1212624417395,0.0
0,2004-07-30,128.1212624417395,128.1212624417395,0.0
0,2004-08-31,128.1212624417395,128.1212624417395,0.0
0,2004-09-30,128.1212624417395,128.1212624417395,0.0
0,2004-10-29,128.1212624417395,128.1212624417395,0.0
0,2004-11-30,128.1212624417395,128.1212624417395,0.0
0,2004-12-31,128.1212624417395,128.1212624417395,0.0
0,2005-01-31,128.1212624417395,128.1212624417395,0.0
0,2005-02-28,128.1212624417395,128.1212624417395,0.0
0,2005-03-31,128.1212624417395,128.1212624417395,0.0
0,2005-04-29,128.1212624417395,128.1212624417395,0.0
0,2005-05-31,128.1212624417395,128.1212624417395,0.0
0,2005-06-30,128.1212624417395,128.1212624417395,0.0
0,2005-07-29,128.1212624417395,128.1212624417395,0.0
0,2005-08-31,128.1212624417395,128.1212624417395,0.0
0,2005-09-30,128.1212624417395,128.1212624417395,0.0
0,2005-10-31,128.1212624417395,128.1212624417395,0.0
0,2005-11-30,128.1212624417395,128.1212624417395,0.0
0,2005-12-30,128.1212624417395,128.1212624417395,0.0
0,2006-01-31,128.1212624417395,128.1212624417395,0.0
0,2006-02-28,128.1212624417395,128.1212624417395,0.0
0,2006-03-31,128.1212624417395,128.1212624417395,0.0
0,2006-04-28,128.1212624417395,128.1212624417395,0.0
