,quantity,open_average_price,close_datetime,close_average_price,drc,security_id,open_datetime,dr
21,0.17834849918293627,16.052039999999998,2002-02-28,16.61,,80470,2002-01-31,0.4177045866047433
22,0.2817694404361071,10.16028,2002-02-28,8.91,,80537,2002-01-31,0.46600274725274726
23,-0.2857142857142857,9.98,2002-02-28,11.51,,81740,2002-01-31,0.0013659867371454545
24,0.2040817172464841,14.028,2002-02-28,9.65,,81877,2002-01-31,0.4380600616986002
25,0.05295909532644226,54.057900000000004,2002-02-28,48.51,,82546,2002-01-31,0.5256462281378079
26,0.15402382515711469,18.5871,2002-02-28,15.23,,82613,2002-01-31,0.5672677697217574
27,-0.2145002094679514,13.29336,2002-02-28,10.23,,82702,2002-01-31,0.0017523364485981308
28,0.08804758848340365,32.514900000000004,2002-02-28,31.16,,82837,2002-01-31,0.5058581390348048
29,0.23041471312006223,12.424800000000001,2002-02-28,11.03,,83528,2002-01-31,0.41824123588829476
30,0.1273236617041495,22.48488,2002-02-28,22.55,,83621,2002-01-31,0.579215568724204
31,0.06311338057523969,45.36054,2002-02-28,47.98,,83799,2002-01-31,0.7862297970385932
32,-0.2685284427284428,10.61872,2002-02-28,11.1,,83989,2002-01-31,0.004267482032259895
33,0.161329416498994,17.74542,2002-02-28,17.75,,84364,2002-01-31,0.43698775287083036
34,-0.1315443316303434,21.67656,2002-02-28,22.09,,84604,2002-01-31,0.0026931969741442793
35,0.09398494952584889,30.4608,2002-02-28,23.35,,84624,2002-01-31,0.38732822570837894
36,-0.11315413372556231,25.199500000000004,2002-02-28,23.31,,85426,2002-01-31,0.007327229409205234
37,0.12476604774535811,22.9458,2002-02-28,18.85,,85458,2002-01-31,0.5681112565109178
38,0.1810610477957417,15.81156,2002-02-28,16.17,,85549,2002-01-31,0.37255663430420716
39,-0.04154031860380353,68.64244000000001,2002-02-28,66.63,,85593,2002-01-31,0.0026567864912889713
40,-0.06684936469735786,42.654520000000005,2002-02-28,38.643,,85668,2002-01-31,0.004701829098336311
41,0.06982261854552028,41.00184,2002-02-28,23.71,,85879,2002-01-31,0.6500965576847763
42,0.10716966959828857,26.713319999999996,2002-02-28,30.05,,85992,2002-01-31,0.36149913958902724
43,-0.1758241146040589,16.2175,2002-02-28,17.95,,86026,2002-01-31,0.004061738424045492
44,0.06612229159015792,43.29642,2002-02-28,38.9,,86123,2002-01-31,0.40090380890897354
45,0.17316023166023167,16.533,2002-02-28,14.8,,86323,2002-01-31,0.6856962317572575
46,-0.24440946314831663,11.66662,2002-02-28,4.71,,86360,2002-01-31,0.008209017637177383
47,0.2842929911911145,10.0701,2002-02-28,7.46,,86908,2002-01-31,0.7230109474469275
48,-0.09013071895424837,31.636599999999998,2002-02-28,30.6,,86923,2002-01-31,0.0017318266441529204
49,-0.17593245826430481,16.20752,2002-02-28,11.21,,86969,2002-01-31,0.007043998340554992
50,-0.13118190476190475,21.73644,2002-02-28,21.0,,87110,2002-01-31,0.003120042305658382
51,-0.11999761904761905,23.76238,2002-02-28,24.0,,87121,2002-01-31,0.004164237290073282
52,-0.20379049744897956,13.991959999999999,2002-02-28,8.96,,87349,2002-01-31,0.0075249042050276735
53,0.11830826316540605,24.1983,2002-02-28,20.02,,87412,2002-01-31,0.7377278370736696
54,0.21321950659781985,13.4268,2002-02-28,12.45,,87499,2002-01-31,0.423492653268029
55,0.1291655597150103,22.16424,2002-02-28,11.83,,87500,2002-01-31,0.5819949764043234
56,0.28571428571428575,10.02,2002-02-28,9.35,,87611,2002-01-31,0.5727413019079685
57,0.22321439543559357,12.825600000000001,2002-02-28,13.02,,87646,2002-01-31,0.4530145759717315
58,-0.2452482169092763,11.6267,2002-02-28,11.5029,,87751,2002-01-31,0.004240782188714807
59,0.22408952380952382,12.775500000000001,2002-02-28,12.0,,87791,2002-01-31,0.45967392872601354
60,0.10240657869573531,27.9558,2002-02-28,22.41,,87827,2002-01-31,0.6353903769437435
61,0.1669867281105991,17.14422,2002-02-28,15.5,,88157,2002-01-31,0.5455035971223022
62,0.24953206119993124,11.4729,2002-02-28,8.31,,88173,2002-01-31,0.4901008418910168
63,-0.21793623543838136,13.083779999999999,2002-02-28,11.65,,88246,2002-01-31,0.0015961343469675874
64,0.2667734862540057,10.731420000000002,2002-02-28,8.47,,88420,2002-01-31,0.41445427728613565
65,-0.2585648926237161,11.0279,2002-02-28,15.3,,88485,2002-01-31,0.005902903791413243
66,-0.281492125984252,10.1297,2002-02-28,5.08,,88564,2002-01-31,0.005833136931416451
67,-0.14292860880615985,19.95002,2002-02-28,19.11,,88675,2002-01-31,0.007688364941055869
68,-0.20335524849565412,14.0219,2002-02-28,12.82,,88784,2002-01-31,0.002280501710376283
69,-0.08310479993480561,34.311240000000005,2002-02-28,35.06,,88845,2002-01-31,0.0062341149954443
70,-0.17272679121681964,16.317300000000003,2002-03-28,19.92,,10092,2002-02-28,0.0038368735413947235
71,-0.0636341309373588,44.29124,2002-03-28,43.67,,10324,2002-02-28,0.0017917201995550861
72,0.17230520126775237,16.42278,2002-03-28,17.09,,11531,2002-02-28,0.3611998042277484
73,-0.11721154654686786,24.07176,2002-03-28,27.69,,21207,2002-02-28,0.0004060403333397784
74,-0.204899148399625,13.772400000000001,2002-03-28,16.02,,39731,2002-02-28,0.004267482032259895
75,-0.2406055246774411,11.7764,2002-03-28,11.25,,45225,2002-02-28,0.006876973348191484
76,0.14809037496806987,19.10814,2002-03-28,21.87,,75577,2002-02-28,0.5983347305073969
77,-0.15215716743071514,18.562800000000003,2002-03-28,18.7,,75649,2002-02-28,0.0015033631939493505
78,0.22885586622884313,12.36468,2002-03-28,14.79,,75684,2002-02-28,0.4402090685132166
79,-0.18172993632294224,15.50892,2002-03-28,17.01,,75696,2002-02-28,0.0001800139510812088
80,-0.1914631252318562,14.7205,2002-03-28,17.86,,76209,2002-02-28,0.006044862184521234
81,-0.21723712876598128,12.974,2002-03-28,16.63,,76230,2002-02-28,0.0038019835816963683
82,-0.04844054000698414,58.1834,2002-03-28,63.0,,76625,2002-02-28,0.000832024039840219
83,0.16740260279134797,16.903740000000003,2002-03-28,17.47,,76792,2002-02-28,0.4716245561023478
84,-0.17795097302701776,15.838260000000002,2002-03-28,17.13,,77292,2002-02-28,0.0005832434166399347
85,-0.13044261191775963,21.6067,2002-03-28,20.25,,77929,2002-02-28,0.005979483240989633
86,0.09714765337314644,29.128140000000002,2002-03-28,36.53,,78083,2002-02-28,0.42812570275033596
87,-0.21892103391081638,12.8742,2002-03-28,14.0,,79328,2002-02-28,0.004095097258559891
88,0.15750592138395617,17.96586,2002-03-28,20.71,,79467,2002-02-28,0.510629365291401
89,-0.11035875958386128,25.53882,2002-03-28,22.96,,79502,2002-02-28,0.007598650927487353
90,0.1609163305398175,17.5851,2002-03-28,17.54,,79528,2002-02-28,0.3987229364005413
91,0.1799924694350025,15.72138,2002-03-28,20.8,,79628,2002-02-28,0.3588640990485687
92,-0.13762585744586361,20.47896,2002-03-28,21.79,,79977,2002-02-28,0.004581288433852296
93,0.17002295187033475,16.64322,2002-03-28,17.75,,80470,2002-02-28,0.4177045866047433
94,-0.2453589679034712,11.486979999999999,2002-03-28,13.55,,81740,2002-02-28,0.0013659867371454545
95,0.05821647753653311,48.60702,2002-03-28,59.16,,82546,2002-02-28,0.5256462281378079
96,0.1854288604891047,15.26046,2002-03-28,19.61,,82613,2002-02-28,0.5672677697217574
97,-0.2760589147192759,10.20954,2002-03-28,6.94,,82702,2002-02-28,0.0017523364485981308
98,0.09063164414647565,31.22232,2002-03-28,34.85,,82837,2002-02-28,0.5058581390348048
99,0.15838939721593143,17.86566,2002-03-28,25.45,,83130,2002-02-28,0.35197962551488454
100,0.25603653268765253,11.052059999999999,2002-03-28,18.85,,83528,2002-02-28,0.41824123588829476
101,0.12523647672186067,22.595100000000002,2002-03-28,27.1,,83621,2002-02-28,0.579215568724204
102,0.0588595664861128,48.075959999999995,2002-03-28,49.1,,83799,2002-02-28,0.7862297970385932
103,-0.25477294506641696,11.0778,2002-03-28,14.49,,83989,2002-02-28,0.004267482032259895
104,0.15910319111535903,17.7855,2002-03-28,20.28,,84364,2002-02-28,0.43698775287083036
105,-0.1278443684262056,22.04582,2002-03-28,24.83,,84604,2002-02-28,0.0026931969741442793
106,0.12094574291358078,23.396700000000003,2002-03-28,26.65,,84624,2002-02-28,0.38732822570837894
107,0.24881771638813174,11.3727,2002-03-28,12.12,,85361,2002-02-28,0.3544993942064104
108,-0.12115323102564529,23.263379999999998,2002-03-28,26.6,,85426,2002-02-28,0.007327229409205234
109,0.14981869380075938,18.887700000000002,2002-03-28,21.15,,85458,2002-02-28,0.5681112565109178
110,0.17464945498141157,16.202340000000003,2002-03-28,19.46,,85549,2002-02-28,0.37255663430420716
111,-0.04238454697015742,66.49673999999999,2002-03-28,71.83,,85593,2002-02-28,0.0026567864912889713
112,-0.07308131740503696,38.565714,2002-03-28,36.2,,85668,2002-02-28,0.004701829098336311
113,0.1191092803602338,23.75742,2002-03-28,22.85,,85879,2002-02-28,0.6500965576847763
114,0.09397945048042404,30.1101,2002-03-28,38.1,,85992,2002-02-28,0.36149913958902724
115,-0.15733044138716915,17.914099999999998,2002-03-28,18.85,,86026,2002-02-28,0.004061738424045492
116,0.0725985438678561,38.9778,2002-03-28,36.25,,86123,2002-02-28,0.40090380890897354
117,0.1908163996761346,14.829600000000001,2002-03-28,16.41,,86323,2002-02-28,0.6856962317572575
118,-0.09229023299013825,30.538800000000002,2002-03-28,34.38,,86923,2002-02-28,0.0017318266441529204
119,-0.2519253537034168,11.18758,2002-03-28,14.92,,86969,2002-02-28,0.007043998340554992
120,-0.13448009665243368,20.958,2002-03-28,20.95,,87110,2002-02-28,0.003120042305658382
121,-0.11767009018759024,23.951999999999998,2002-03-28,23.7,,87121,2002-02-28,0.004164237290073282
122,0.14106306549300682,20.06004,2002-03-28,26.25,,87412,2002-02-28,0.7377278370736696
123,0.2268340238429042,12.474900000000002,2002-03-28,12.52,,87499,2002-02-28,0.423492653268029
124,0.23872204877411646,11.85366,2002-03-28,16.47,,87500,2002-02-28,0.5819949764043234
125,0.05537415069167837,51.102,2002-03-28,58.93,,87627,2002-02-28,0.35316999100179963
126,0.21690335967721694,13.04604,2002-03-28,14.07,,87646,2002-02-28,0.4530145759717315
127,-0.24551040627009385,11.4798942,2002-03-28,12.0,,87751,2002-02-28,0.004240782188714807
128,0.23534018037518042,12.024000000000001,2002-03-28,13.5,,87791,2002-02-28,0.45967392872601354
129,0.12601882985511603,22.45482,2002-03-28,25.16,,87827,2002-02-28,0.6353903769437435
130,0.18219878263207268,15.531,2002-03-28,13.66,,88157,2002-02-28,0.5455035971223022
131,-0.24241055855552296,11.6267,2002-03-28,12.4,,88246,2002-02-28,0.0015961343469675874
132,-0.18458048374096175,15.269400000000001,2002-03-28,14.8,,88485,2002-02-28,0.005902903791413243
133,-0.14778032438265415,19.07178,2002-03-28,26.1,,88675,2002-02-28,0.007688364941055869
134,-0.22028727366307535,12.794360000000001,2002-03-28,11.15,,88784,2002-02-28,0.002280501710376283
135,-0.08054999629660484,34.98988,2002-03-28,38.82,,88845,2002-02-28,0.0062341149954443
136,-0.13622727879950974,19.88016,2002-04-30,17.2,,10092,2002-03-28,0.0038368735413947235
137,-0.06213986067949187,43.582660000000004,2002-04-30,40.94,,10324,2002-03-28,0.0017917201995550861
138,0.1587856217134029,17.12418,2002-04-30,17.25,,11531,2002-03-28,0.3611998042277484
139,-0.09800100841160782,27.63462,2002-04-30,28.51,,21207,2002-03-28,0.0004060403333397784
140,-0.16939115831695184,15.98796,2002-04-30,15.8,,39731,2002-03-28,0.004267482032259895
141,-0.2412130216344995,11.2275,2002-04-30,10.61,,45225,2002-03-28,0.006876973348191484
142,-0.07434645548298835,36.427,2002-04-30,31.98,,50948,2002-03-28,0.004943744477868061
143,-0.04426829467080188,61.1774,2002-04-30,55.86,,55976,2002-03-28,0.008209240168003054
144,0.12408084059506969,21.91374,2002-04-30,20.56,,75577,2002-03-28,0.5983347305073969
145,-0.14511483508688006,18.662599999999998,2002-04-30,22.95,,75649,2002-03-28,0.0015033631939493505
146,0.18347835179745567,14.819579999999998,2002-04-30,7.65,,75684,2002-03-28,0.4402090685132166
147,-0.15953249747199086,16.97598,2002-04-30,15.32,,75696,2002-03-28,0.0001800139510812088
148,-0.15193990251253375,17.824279999999998,2002-04-30,18.3,,76209,2002-03-28,0.006044862184521234
149,-0.16317784764958082,16.59674,2002-04-30,16.59,,76230,2002-03-28,0.0038019835816963683
150,-0.043073775097973825,62.873999999999995,2002-04-30,58.64,,76625,2002-03-28,0.000832024039840219
151,0.15533176844601507,17.504939999999998,2002-04-30,14.06,,76792,2002-03-28,0.4716245561023478
152,-0.15841487428322826,17.09574,2002-04-30,17.96,,77292,2002-03-28,0.0005832434166399347
153,-0.20101082584538832,20.2095,2002-04-30,14.3,,77929,2002-03-28,0.005979483240989633
154,0.07428540807424783,36.60306,2002-04-30,23.17,,78083,2002-03-28,0.42812570275033596
155,-0.19383194023142913,13.972,2002-04-30,15.5,,79328,2002-03-28,0.004095097258559891
156,0.13103072566067012,20.75142,2002-04-30,24.3,,79467,2002-03-28,0.510629365291401
157,-0.11829687741686236,22.914080000000002,2002-04-30,27.7,,79502,2002-03-28,0.007598650927487353
158,0.15471182717333187,17.57508,2002-04-30,17.74,,79528,2002-03-28,0.3987229364005413
159,0.13046377686237123,20.8416,2002-04-30,17.07,,79628,2002-03-28,0.3588640990485687
160,-0.1245363897990489,21.74642,2002-04-30,15.74,,79977,2002-03-28,0.004581288433852296
161,0.15288151059673424,17.7855,2002-04-30,14.2,,80470,2002-03-28,0.4177045866047433
162,0.18435100632418697,14.74944,2002-04-30,9.43,,80537,2002-03-28,0.46600274725274726
163,-0.24759543926626396,10.938080000000001,2002-04-30,10.6,,81097,2002-03-28,0.008466678458943078
164,-0.20026916750043403,13.522899999999998,2002-04-30,13.35,,81740,2002-03-28,0.0013659867371454545
165,0.04586964365801004,59.278319999999994,2002-04-30,49.38,,82546,2002-03-28,0.5256462281378079
166,0.13838065978879707,19.64922,2002-04-30,12.57,,82613,2002-03-28,0.5672677697217574
167,0.07786646797574744,34.9197,2002-04-30,25.18,,82837,2002-03-28,0.5058581390348048
168,0.27082298277158506,10.04004,2002-04-30,10.53,,83418,2002-03-28,0.4435779816513761
169,0.14396010123193825,18.887700000000002,2002-04-30,19.08,,83528,2002-03-28,0.41824123588829476
170,0.2634609091889575,10.3206,2002-04-30,12.3,,83559,2002-03-28,0.5861284820920978
171,0.10013452516079474,27.154200000000003,2002-04-30,25.5,,83621,2002-03-28,0.579215568724204
172,-0.24669503805616566,10.978,2002-04-30,9.73,,83638,2002-03-28,0.008321225729758288
173,0.2378305462277588,11.43282,2002-04-30,10.54,,83730,2002-03-28,0.357546408393866
174,0.05533121537670785,49.1982,2002-04-30,56.61,,83799,2002-03-28,0.7862297970385932
175,-0.1872772284808983,14.46102,2002-04-30,13.95,,83989,2002-03-28,0.004267482032259895
176,0.13380901845253929,20.32056,2002-04-30,20.07,,84364,2002-03-28,0.43698775287083036
177,-0.10928895729109885,24.78034,2002-04-30,12.42,,84604,2002-03-28,0.0026931969741442793
178,0.10182535468076773,26.7033,2002-04-30,22.23,,84624,2002-03-28,0.38732822570837894
179,-0.10201682829636598,26.546800000000005,2002-04-30,27.15,,85426,2002-03-28,0.007327229409205234
180,0.12830482989588102,21.1923,2002-04-30,18.8,,85458,2002-03-28,0.5681112565109178
181,0.13944737271395088,19.498920000000002,2002-04-30,15.53,,85549,2002-03-28,0.37255663430420716
182,-0.0377787423873459,71.68634,2002-04-30,63.6,,85593,2002-03-28,0.0026567864912889713
183,-0.0749626647350656,36.1276,2002-04-30,28.94,,85668,2002-03-28,0.004701829098336311
184,0.1187591530394044,22.8957,2002-04-30,19.6,,85879,2002-03-28,0.6500965576847763
185,0.07122429219804959,38.1762,2002-04-30,31.58,,85992,2002-03-28,0.36149913958902724
186,-0.14395998631692303,18.8123,2002-04-30,22.55,,86026,2002-03-28,0.004061738424045492
187,0.07485922551024446,36.3225,2002-04-30,30.38,,86123,2002-03-28,0.40090380890897354
188,0.16536551149075712,16.44282,2002-04-30,16.011,,86323,2002-03-28,0.6856962317572575
189,0.13916133454705154,19.539,2002-04-30,13.75,,86735,2002-03-28,0.47256663930530957
190,-0.07893094030347024,34.311240000000005,2002-04-30,42.0,,86923,2002-03-28,0.0017318266441529204
191,-0.18187964797673545,14.89016,2002-04-30,5.9,,86969,2002-03-28,0.007043998340554992
192,-0.12952965826716162,20.9081,2002-04-30,15.51,,87110,2002-03-28,0.003120042305658382
193,-0.11449982203258594,23.6526,2002-04-30,24.48,,87121,2002-03-28,0.004164237290073282
194,-0.2663048255744813,10.16962,2002-04-30,8.05,,87349,2002-03-28,0.0075249042050276735
195,0.10337707620822356,26.3025,2002-04-30,23.599,,87412,2002-03-28,0.7377278370736696
196,0.21674503399033196,12.54504,2002-04-30,9.22,,87499,2002-03-28,0.423492653268029
197,0.16476308082801072,16.50294,2002-04-30,13.35,,87500,2002-03-28,0.5819949764043234
198,0.23055613476463457,11.79354,2002-04-30,11.89,,87611,2002-03-28,0.5727413019079685
199,0.11772867590462814,23.096100000000003,2002-04-30,19.209,,87630,2002-03-28,0.5697592424700312
200,0.1928675589518422,14.09814,2002-04-30,7.869,,87646,2002-03-28,0.4530145759717315
201,-0.22613723442433598,11.975999999999999,2002-04-30,11.4,,87751,2002-03-28,0.004240782188714807
202,0.20101088455241028,13.527,2002-04-30,10.57,,87791,2002-03-28,0.45967392872601354
203,0.10785562480941142,25.21032,2002-04-30,26.71,,87827,2002-03-28,0.6353903769437435
204,0.19865646207503948,13.687320000000001,2002-04-30,11.0,,88157,2002-03-28,0.5455035971223022
205,-0.2188424502586604,12.3752,2002-04-30,10.1,,88246,2002-03-28,0.0015961343469675874
206,-0.18335456497866595,14.7704,2002-04-30,14.5,,88485,2002-03-28,0.005902903791413243
207,-0.1039712016060824,26.047800000000006,2002-04-30,21.2,,88675,2002-03-28,0.007688364941055869
208,-0.24337642411316981,11.1277,2002-04-30,13.75,,88784,2002-03-28,0.002280501710376283
209,-0.06990331386770342,38.74236,2002-04-30,47.6,,88845,2002-03-28,0.0062341149954443
210,-0.1477880607568761,17.165599999999998,2002-05-31,18.02,,10092,2002-04-30,0.0038368735413947235
211,-0.062089747065439,40.85812,2002-05-31,32.03,,10324,2002-04-30,0.0017917201995550861
212,0.14735976280730384,17.2845,2002-05-31,15.39,,11531,2002-04-30,0.3611998042277484
213,-0.08916017396860981,28.45298,2002-05-31,31.21,,21207,2002-04-30,0.0004060403333397784
214,-0.16088321522494312,15.7684,2002-05-31,16.55,,39731,2002-04-30,0.004267482032259895
215,-0.23958104632761057,10.58878,2002-05-31,11.05,,45225,2002-04-30,0.006876973348191484
216,-0.075788801928491,33.47292,2002-05-31,35.17,,50032,2002-04-30,0.008754476721050538
217,-0.07948582478194408,31.91604,2002-05-31,32.88,,50948,2002-04-30,0.004943744477868061
218,-0.04550584590889528,55.74828,2002-05-31,54.1,,55976,2002-04-30,0.008209240168003054
219,0.12363604264024917,20.60112,2002-05-31,18.03,,75577,2002-04-30,0.5983347305073969
220,-0.11076060099005111,22.9041,2002-05-31,23.1,,75649,2002-04-30,0.0015033631939493505
221,-0.1659242377757736,15.28936,2002-05-31,4.97,,75696,2002-04-30,0.0001800139510812088
222,-0.13890473972497694,18.2634,2002-05-31,16.06,,76209,2002-04-30,0.006044862184521234
223,-0.15322221248712908,16.55682,2002-05-31,17.97,,76230,2002-04-30,0.0038019835816963683
224,-0.043348504081155266,58.52272,2002-05-31,53.58,,76625,2002-04-30,0.000832024039840219
225,0.18079346166661334,14.08812,2002-05-31,13.38,,76792,2002-04-30,0.4716245561023478
226,-0.14153439207777344,17.92408,2002-05-31,11.37,,77292,2002-04-30,0.0005832434166399347
227,-0.17775906143736767,14.2714,2002-05-31,12.45,,77929,2002-04-30,0.005979483240989633
228,0.10970897382830283,23.216340000000002,2002-05-31,20.53,,78083,2002-04-30,0.42812570275033596
229,-0.16399709384343442,15.469,2002-05-31,18.0,,79328,2002-04-30,0.004095097258559891
230,0.10460726200238557,24.3486,2002-05-31,24.6,,79467,2002-04-30,0.510629365291401
231,-0.09176730142911212,27.6446,2002-05-31,25.4,,79502,2002-04-30,0.007598650927487353
232,0.14328956397539586,17.775479999999998,2002-05-31,16.0,,79528,2002-04-30,0.3987229364005413
233,0.14891359452039143,17.10414,2002-05-31,16.04,,79628,2002-04-30,0.3588640990485687
234,-0.16149655855205444,15.708519999999998,2002-05-31,17.25,,79977,2002-04-30,0.004581288433852296
235,0.17901092170704724,14.228399999999999,2002-05-31,14.21,,80470,2002-04-30,0.4177045866047433
236,-0.23980699182968584,10.5788,2002-05-31,9.2,,81097,2002-04-30,0.008466678458943078
237,0.15266996590146864,16.6833,2002-05-31,18.67,,81683,2002-04-30,0.3507839394048544
238,-0.19040860204992893,13.3233,2002-05-31,14.82,,81740,2002-04-30,0.0013659867371454545
239,0.05147740528773313,49.47876,2002-05-31,39.9,,82546,2002-04-30,0.5256462281378079
240,0.20222406319643896,12.59514,2002-05-31,10.84,,82613,2002-04-30,0.5672677697217574
241,0.10095136721572126,25.23036,2002-05-31,25.4,,82837,2002-04-30,0.5058581390348048
242,0.13089370497518807,19.458840000000002,2002-05-31,13.0,,83130,2002-04-30,0.35197962551488454
243,0.2414012193257587,10.55106,2002-05-31,10.37,,83418,2002-04-30,0.4435779816513761
244,0.2066630719737966,12.3246,2002-05-31,12.24,,83559,2002-04-30,0.5861284820920978
245,0.09968449851690628,25.551,2002-05-31,26.8,,83621,2002-04-30,0.579215568724204
246,0.2411722590803888,10.561079999999999,2002-05-31,8.14,,83730,2002-04-30,0.357546408393866
247,0.04490294694824566,56.72322,2002-05-31,59.39,,83799,2002-04-30,0.7862297970385932
248,-0.1822189740922927,13.922099999999999,2002-05-31,13.99,,83989,2002-04-30,0.004267482032259895
249,0.12665443810933188,20.11014,2002-05-31,18.25,,84364,2002-04-30,0.43698775287083036
250,-0.2046663454547462,12.39516,2002-05-31,7.12,,84604,2002-04-30,0.0026931969741442793
251,0.11434797641419599,22.27446,2002-05-31,16.13,,84624,2002-04-30,0.38732822570837894
252,0.2136098052035515,11.9238,2002-05-31,15.93,,85361,2002-04-30,0.3544993942064104
253,-0.09362637560791241,27.095699999999997,2002-05-31,25.88,,85426,2002-04-30,0.007327229409205234
254,0.1352104218570831,18.837600000000002,2002-05-31,15.05,,85458,2002-04-30,0.5681112565109178
255,0.16368030250992,15.561059999999998,2002-05-31,12.92,,85549,2002-04-30,0.37255663430420716
256,-0.03996785745168607,63.47279999999999,2002-05-31,69.4,,85593,2002-04-30,0.0026567864912889713
257,-0.08783531433971098,28.88212,2002-05-31,19.16,,85668,2002-04-30,0.004701829098336311
258,0.12969157228925096,19.639200000000002,2002-05-31,16.87,,85879,2002-04-30,0.6500965576847763
259,0.0804925401564939,31.643159999999998,2002-05-31,27.7,,85992,2002-04-30,0.36149913958902724
260,-0.11272527501635676,22.504899999999996,2002-05-31,21.51,,86026,2002-04-30,0.004061738424045492
261,0.08367203254710483,30.44076,2002-05-31,25.12,,86123,2002-04-30,0.40090380890897354
262,0.15876304296895066,16.043022,2002-05-31,14.83,,86323,2002-04-30,0.6856962317572575
263,0.18486946995493975,13.777499999999998,2002-05-31,14.16,,86735,2002-04-30,0.47256663930530957
264,-0.06052273239679995,41.916,2002-05-31,45.19,,86923,2002-04-30,0.0017318266441529204
265,-0.16389146609391367,15.478979999999998,2002-05-31,15.25,,87110,2002-04-30,0.003120042305658382
266,-0.10383806595893698,24.43104,2002-05-31,29.35,,87121,2002-04-30,0.004164237290073282
267,0.10771451129587672,23.646198000000002,2002-05-31,24.39,,87412,2002-04-30,0.7377278370736696
268,0.19040871158162453,13.376700000000001,2002-05-31,14.72,,87500,2002-04-30,0.5819949764043234
269,0.213789457481051,11.913780000000001,2002-05-31,11.8,,87611,2002-04-30,0.5727413019079685
270,0.040399791234683596,63.04584,2002-05-31,47.89,,87627,2002-04-30,0.35316999100179963
271,0.13233151547042957,19.247418,2002-05-31,18.29,,87630,2002-04-30,0.5697592424700312
272,-0.2229786861784201,11.3772,2002-05-31,10.08,,87751,2002-04-30,0.004240782188714807
273,0.2404878635039671,10.59114,2002-05-31,9.84,,87791,2002-04-30,0.45967392872601354
274,0.09516867301355003,26.76342,2002-05-31,29.6,,87827,2002-04-30,0.6353903769437435
275,0.23108690241517926,11.022,2002-05-31,9.56,,88157,2002-04-30,0.5455035971223022
276,-0.2516787757675714,10.079799999999999,2002-05-31,10.0,,88246,2002-04-30,0.0015961343469675874
277,-0.175307236631496,14.470999999999998,2002-05-31,15.68,,88485,2002-04-30,0.005902903791413243
278,-0.11398905576746882,22.2554,2002-05-31,22.46,,88643,2002-04-30,0.008774215967335592
279,-0.11990353383221349,21.1576,2002-05-31,17.78,,88675,2002-04-30,0.007688364941055869
280,-0.18486956952753084,13.7225,2002-05-31,13.81,,88784,2002-04-30,0.002280501710376283
281,-0.05340242448906746,47.5048,2002-05-31,47.85,,88845,2002-04-30,0.0062341149954443
282,-0.1345453389113569,17.98396,2002-06-28,20.7,,10092,2002-05-31,0.0038368735413947235
283,-0.07569487446551906,31.96594,2002-06-28,19.24,,10324,2002-05-31,0.0017917201995550861
284,0.15753772771537813,15.42078,2002-06-28,14.5,,11531,2002-05-31,0.3611998042277484
285,0.14337712046172618,16.94382,2002-06-28,16.6,,11976,2002-05-31,0.39346785225718195
286,-0.07777213831149624,31.147580000000005,2002-06-28,26.33,,21207,2002-05-31,0.0004060403333397784
